% Moku:Pro Data Logger
% Input 1, DC coupling, 1 MOhm impedance, 400 mVpp range
% Input 2, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 3, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 4, DC coupling, 1 MOhm impedance, 4 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode, trigger: Input 2, level: 0.000 V
% Output 1 (on) - Sine, 1.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, output termination 50 Ohm
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %, output termination 50 Ohm
% Output 3 (off) - Square, 80.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %, output termination 50 Ohm
% Output 4 (off) - Pulse, 10.000 000 000 kHz, 200.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, width 1.000 us, edge 2.000 ns, output termination 50 Ohm
% Internal 10 MHz clock
% Acquired 2024-09-17 T 00:24:43 +1000
% Time (s), Input 1 (V), Input 2 (V), Input 3 (V), Input 4 (V)
1.9937000000e+01, -3.0212123841e-03, -4.0710361263e-01, 1.0470977877e-05, 4.1815473743e-05
1.9938000000e+01, -3.0407239901e-03, -4.0131706282e-01, 7.8019050846e-06, 4.1473284924e-05
1.9939000000e+01, -3.0495524614e-03, -3.9557944600e-01, 1.0060351293e-05, 4.2499851382e-05
1.9940000000e+01, -3.0064777339e-03, -3.8982992102e-01, 4.2431413618e-06, 4.8453936841e-05
1.9941000000e+01, -3.0321145196e-03, -3.8408628169e-01, 1.2045046446e-05, 4.5579550758e-05
1.9942000000e+01, -3.0563209560e-03, -3.7830322220e-01, 7.9387806124e-06, 4.6606117216e-05
1.9943000000e+01, -3.0448165682e-03, -3.7249764669e-01, 6.4331498066e-06, 4.1815473743e-05
1.9944000000e+01, -3.0421201204e-03, -3.6656737757e-01, 7.8703428485e-06, 4.6879868272e-05
1.9945000000e+01, -3.0295823224e-03, -3.6071820720e-01, 5.9540854593e-06, 4.1062658340e-05
1.9946000000e+01, -3.0221157625e-03, -3.5490914136e-01, 1.8409758489e-05, 3.8941087659e-05
1.9947000000e+01, -3.0249285546e-03, -3.4891433544e-01, 4.7906434730e-06, 4.5579550758e-05
1.9948000000e+01, -3.0275907835e-03, -3.4302177553e-01, 9.9919135295e-06, 4.0925782812e-05
1.9949000000e+01, -3.0032953779e-03, -3.3708329388e-01, 1.1292231044e-05, 4.8864563425e-05
1.9950000000e+01, -3.0288911010e-03, -3.3115206663e-01, 2.3268839726e-06, 4.5579550758e-05
1.9951000000e+01, -3.0255855571e-03, -3.2520564620e-01, 8.6231582515e-06, 4.7085181563e-05
1.9952000000e+01, -3.0233544860e-03, -3.1927038113e-01, 2.0531329170e-06, 5.4544897829e-05
1.9953000000e+01, -3.0207059446e-03, -3.1334579234e-01, 1.7109440975e-06, 4.0857345049e-05
1.9954000000e+01, -3.0448097245e-03, -3.0742551514e-01, 1.0402540113e-05, 4.4142357716e-05
1.9955000000e+01, -3.0422912148e-03, -3.0141380508e-01, 7.0490896817e-06, 4.3184229021e-05
1.9956000000e+01, -3.0171882437e-03, -2.9537068209e-01, 1.4645681475e-05, 4.4484546535e-05
1.9957000000e+01, -3.0379522607e-03, -2.8936896395e-01, 6.8437763900e-06, 4.4347671007e-05
1.9958000000e+01, -3.0414631179e-03, -2.8342247508e-01, 2.3268839726e-06, 4.4210795480e-05
1.9959000000e+01, -3.0183859045e-03, -2.7738776994e-01, 1.0402540113e-05, 4.1199533868e-05
1.9960000000e+01, -3.0097764340e-03, -2.7131857216e-01, 1.3824428308e-05, 4.2978915729e-05
1.9961000000e+01, -3.0171403372e-03, -2.6523075931e-01, 8.0072183763e-06, 4.1131096104e-05
1.9962000000e+01, -3.0265505295e-03, -2.5918489881e-01, 4.3115791257e-06, 4.6537679452e-05
1.9963000000e+01, -3.0163738343e-03, -2.5309332188e-01, 6.0225232232e-06, 4.6537679452e-05
1.9964000000e+01, -3.0115968785e-03, -2.4709345156e-01, 4.5853301813e-06, 4.3047353493e-05
1.9965000000e+01, -3.0410114287e-03, -2.4104533261e-01, 5.8172099315e-06, 4.7222057091e-05
1.9966000000e+01, -2.9848445573e-03, -2.3495047067e-01, 7.4597162651e-06, 4.2499851382e-05
1.9967000000e+01, -3.0157921133e-03, -2.2876171212e-01, 1.5945998989e-05, 4.6879868272e-05
1.9968000000e+01, -3.0344482473e-03, -2.2262332376e-01, 3.6272014867e-06, 4.4963610883e-05
1.9969000000e+01, -3.0076138007e-03, -2.1651586927e-01, -1.0265664585e-06, 4.7358932619e-05
1.9970000000e+01, -3.0086129921e-03, -2.1021980031e-01, 9.5128491822e-06, 4.5853301813e-05
1.9971000000e+01, -3.0012354013e-03, -2.0405451591e-01, 5.7487721676e-06, 4.6400803924e-05
1.9972000000e+01, -3.0276044711e-03, -1.9787246426e-01, 9.3075358905e-06, 4.8659250133e-05
1.9973000000e+01, -3.0026520630e-03, -1.9171867740e-01, 1.1839733155e-05, 4.4279233244e-05
1.9974000000e+01, -3.0528922242e-03, -1.8552882385e-01, 3.0112616116e-06, 4.8933001189e-05
1.9975000000e+01, -3.0479167989e-03, -1.7938735579e-01, 8.9653470710e-06, 3.2302624561e-05
1.9976000000e+01, -3.0352352815e-03, -1.7328510257e-01, 6.9806519178e-06, 4.7427370383e-05
1.9977000000e+01, -3.0648893639e-03, -1.6710633594e-01, 9.9919135295e-06, 4.2842040202e-05
1.9978000000e+01, -3.0645950815e-03, -1.6083729989e-01, 7.4597162651e-06, 5.0849258578e-05
1.9979000000e+01, -3.0382876057e-03, -1.5461842872e-01, 8.0072183763e-06, 3.9077963187e-05
1.9980000000e+01, -3.0426334036e-03, -1.4844547929e-01, 1.0128789057e-05, 4.2842040202e-05
1.9981000000e+01, -3.0562662058e-03, -1.4206906439e-01, 6.0225232232e-06, 4.7837996966e-05
1.9982000000e+01, -3.0540214472e-03, -1.3582124405e-01, 1.0950042224e-05, 4.5168924174e-05
1.9983000000e+01, -3.0018992476e-03, -1.2957958310e-01, 7.4597162651e-06, 4.2226100327e-05
1.9984000000e+01, -3.0186664993e-03, -1.2335975381e-01, 5.7487721676e-06, 4.9822692120e-05
1.9985000000e+01, -2.9959930687e-03, -1.1710310499e-01, 3.6272014867e-06, 4.6674554980e-05
1.9986000000e+01, -3.0281998796e-03, -1.1092207991e-01, 7.6650295568e-06, 4.2636726910e-05
1.9987000000e+01, -3.0130135402e-03, -1.0473770138e-01, 4.0378280701e-06, 4.1062658340e-05
1.9988000000e+01, -3.0127055702e-03, -9.8498298878e-02, 1.0744728932e-05, 4.2910477966e-05
1.9989000000e+01, -3.0109672511e-03, -9.2187447356e-02, 1.3892866072e-05, 5.0712383050e-05
1.9990000000e+01, -2.9964379142e-03, -8.5905339694e-02, 1.1360668807e-05, 4.0309842937e-05
1.9991000000e+01, -3.0522762843e-03, -7.9689616663e-02, 7.1175274456e-06, 4.5305799702e-05
1.9992000000e+01, -3.0385339817e-03, -7.3330858706e-02, -1.6425063336e-06, 4.6332366161e-05
1.9993000000e+01, -3.0478346735e-03, -6.7060659215e-02, 7.1859652095e-06, 4.5784864049e-05
1.9994000000e+01, -3.0309647652e-03, -6.0769449331e-02, 1.1976608683e-05, 4.1404847160e-05
1.9995000000e+01, -3.0241278327e-03, -5.4502945479e-02, 1.5056308058e-06, 4.1952349271e-05
1.9996000000e+01, -3.0255171193e-03, -4.8224533457e-02, 1.0881604460e-05, 3.9762340826e-05
1.9997000000e+01, -3.0234845178e-03, -4.2011342623e-02, 7.2544029734e-06, 4.5647988522e-05
1.9998000000e+01, -3.0603656278e-03, -3.5793361147e-02, 4.5168924174e-06, 4.2362975854e-05
1.9999000000e+01, -3.0017897472e-03, -2.9526720419e-02, 1.4714119239e-05, 3.7435456854e-05
2.0000000000e+01, -3.0339418078e-03, -2.3160776497e-02, 5.1328322925e-06, 4.7358932619e-05
2.0001000000e+01, -3.0251817743e-03, -1.6883733230e-02, 1.1634419863e-06, 4.5442675230e-05
2.0002000000e+01, -3.0117269102e-03, -1.0705171905e-02, 6.5700253344e-06, 4.2431413618e-05
2.0003000000e+01, -3.0280766916e-03, -4.4661800344e-03, 7.8703428485e-06, 4.1678598215e-05
2.0004000000e+01, -3.0242168018e-03, 1.8445346126e-03, 1.1771295391e-05, 4.4552984299e-05
2.0005000000e+01, -3.0188512813e-03, 8.1370448145e-03, 6.7069008622e-06, 4.1267971632e-05
2.0006000000e+01, -3.0192619079e-03, 1.4412787764e-02, 8.3494071959e-06, 4.6195490633e-05
2.0007000000e+01, -3.0187007182e-03, 2.0703587022e-02, 6.8437763900e-06, 4.9412065536e-05
2.0008000000e+01, -3.0548769193e-03, 2.6922321314e-02, 1.1155355516e-05, 4.7358932619e-05
2.0009000000e+01, -3.0306020450e-03, 3.3130653066e-02, 1.1771295391e-05, 5.5639902051e-05
2.0010000000e+01, -3.0405597394e-03, 3.9394214094e-02, 7.0490896817e-06, 3.9214838715e-05
2.0011000000e+01, -3.0626719804e-03, 4.5750166103e-02, 5.4750211120e-06, 5.4955524412e-05
2.0012000000e+01, -3.0541788541e-03, 5.2031384074e-02, 7.9387806124e-06, 4.1541722688e-05
2.0013000000e+01, -3.0356732832e-03, 5.8239373637e-02, 9.3759736544e-06, 3.8051396729e-05
2.0014000000e+01, -3.0327715221e-03, 6.4519291291e-02, -1.8478196253e-06, 4.4621422063e-05
2.0015000000e+01, -3.0486696142e-03, 7.0810227424e-02, 1.2250359738e-05, 4.4073919952e-05
2.0016000000e+01, -3.0271117192e-03, 7.7084396305e-02, 7.8703428485e-06, 4.1541722688e-05
2.0017000000e+01, -3.0368435689e-03, 8.3334201342e-02, 1.0265664585e-05, 4.0994220576e-05
2.0018000000e+01, -3.0300066365e-03, 8.9601663322e-02, 3.8325147784e-06, 4.3115791257e-05
2.0019000000e+01, -3.0346877794e-03, 9.5790832501e-02, 4.2431413618e-06, 3.9625465298e-05
2.0020000000e+01, -3.0125755385e-03, 1.0197918043e-01, 9.1022225988e-06, 4.6195490633e-05
2.0021000000e+01, -3.0244015838e-03, 1.0822631639e-01, 1.9162573892e-06, 4.4895173119e-05
2.0022000000e+01, -3.0363576608e-03, 1.1451848440e-01, 1.0060351293e-05, 3.1344495866e-05
2.0023000000e+01, -3.0068130789e-03, 1.2075781846e-01, 9.5812869461e-06, 4.8933001189e-05
2.0024000000e+01, -3.0316559866e-03, 1.2697538931e-01, 1.0197226821e-05, 4.0857345049e-05
2.0025000000e+01, -3.0380138547e-03, 1.3331970690e-01, 9.3759736544e-06, 4.5511112994e-05
2.0026000000e+01, -3.0294317593e-03, 1.3955507157e-01, 1.2660986322e-05, 4.7769559202e-05
2.0027000000e+01, -3.0177973397e-03, 1.4577257398e-01, -2.0531329170e-07, 4.3457980077e-05
2.0028000000e+01, -3.0072237055e-03, 1.5197460946e-01, 8.2125316681e-06, 5.6666468510e-05
2.0029000000e+01, -3.0194261585e-03, 1.5819026405e-01, 8.4862827237e-06, 4.8043310258e-05
2.0030000000e+01, -3.0060260447e-03, 1.6433693338e-01, 3.9009525423e-06, 4.7632683675e-05
2.0031000000e+01, -3.0218830741e-03, 1.7045629604e-01, 6.2278365149e-06, 4.5032048646e-05
2.0032000000e+01, -3.0018034347e-03, 1.7664046926e-01, 6.4331498066e-06, 4.5168924174e-05
2.0033000000e+01, -2.9790547226e-03, 1.8288014551e-01, 5.6118966398e-06, 4.5237361938e-05
2.0034000000e+01, -3.0171471810e-03, 1.8904803054e-01, 6.9806519178e-06, 4.7427370383e-05
2.0035000000e+01, -3.0144712645e-03, 1.9516007036e-01, 1.0402540113e-05, 4.8727687897e-05
2.0036000000e+01, -3.0076617072e-03, 2.0135471456e-01, 1.2113484210e-05, 4.4484546535e-05
2.0037000000e+01, -3.0049721031e-03, 2.0752150459e-01, 1.3824428308e-05, 5.0712383050e-05
2.0038000000e+01, -3.0269885312e-03, 2.1365133823e-01, 8.4862827237e-06, 5.0301756467e-05
2.0039000000e+01, -3.0036375668e-03, 2.1978856314e-01, 1.1908170919e-05, 4.5237361938e-05
2.0040000000e+01, -2.9843449616e-03, 2.2592756744e-01, 7.8019050846e-06, 3.7640770145e-05
2.0041000000e+01, -3.0387324512e-03, 2.3198540455e-01, 7.9387806124e-06, 5.0370194231e-05
2.0042000000e+01, -3.0047667898e-03, 2.3801703000e-01, 1.8136007434e-05, 4.2226100327e-05
2.0043000000e+01, -2.9938920294e-03, 2.4409909407e-01, 1.4714119239e-05, 4.8111748022e-05
2.0044000000e+01, -3.0006126177e-03, 2.5022564270e-01, 8.8284715432e-06, 4.6537679452e-05
2.0045000000e+01, -3.0059712944e-03, 2.5630346364e-01, 5.9540854593e-06, 4.1747035979e-05
2.0046000000e+01, -2.9764130250e-03, 2.6231982746e-01, 1.2113484210e-05, 4.9617378828e-05
2.0047000000e+01, -2.9996818641e-03, 2.6831429120e-01, 5.8856476954e-06, 3.7777645673e-05
2.0048000000e+01, -3.0250722739e-03, 2.7436795361e-01, 1.1839733155e-05, 4.4005482188e-05
2.0049000000e+01, -3.0079491458e-03, 2.8039930530e-01, 1.1839733155e-05, 4.1678598215e-05
2.0050000000e+01, -3.0094137139e-03, 2.8642586635e-01, 1.1086917752e-05, 4.3321104549e-05
2.0051000000e+01, -2.9787809716e-03, 2.9245851836e-01, 4.6537679452e-06, 4.7358932619e-05
2.0052000000e+01, -3.0287268504e-03, 2.9841233007e-01, 7.8019050846e-06, 4.7495808147e-05
2.0053000000e+01, -3.0319365814e-03, 3.0431618221e-01, 1.5603810169e-05, 4.7290494855e-05
2.0054000000e+01, -2.9987305792e-03, 3.1026855673e-01, 1.4371930419e-05, 5.1328322925e-05
2.0055000000e+01, -3.0223142320e-03, 3.1624153101e-01, 8.5547204876e-06, 4.2431413618e-05
2.0056000000e+01, -2.9926875248e-03, 3.2222319689e-01, 6.6384630983e-06, 4.8043310258e-05
2.0057000000e+01, -3.0212808218e-03, 3.2815018099e-01, 8.8969093071e-06, 5.4408022301e-05
2.0058000000e+01, -3.0313822355e-03, 3.3400811139e-01, 4.3800168896e-06, 4.5237361938e-05
2.0059000000e+01, -3.0002498975e-03, 3.3988985814e-01, 6.2278365149e-06, 4.8180185786e-05
2.0060000000e+01, -3.0062997957e-03, 3.4578775619e-01, 5.2012700564e-06, 5.2765515967e-05
2.0061000000e+01, -3.0263383725e-03, 3.5166026384e-01, 1.0265664585e-06, 4.5237361938e-05
2.0062000000e+01, -3.0288500383e-03, 3.5754071026e-01, -2.5321972643e-06, 4.2020787035e-05
2.0063000000e+01, -2.9996065826e-03, 3.6339289189e-01, 4.0378280701e-06, 4.5168924174e-05
2.0064000000e+01, -3.0233750174e-03, 3.6918662767e-01, 9.9234757656e-06, 4.1610160451e-05
2.0065000000e+01, -3.0433314688e-03, 3.7493738453e-01, 1.0813166696e-05, 4.8727687897e-05
2.0066000000e+01, -2.9870687845e-03, 3.8074145441e-01, 1.1497544335e-05, 4.3457980077e-05
2.0067000000e+01, -3.0278576908e-03, 3.8661006111e-01, 7.5281540290e-06, 4.6127052869e-05
2.0068000000e+01, -3.0270432814e-03, 3.9240653439e-01, 2.8743860838e-06, 4.3594855605e-05
2.0069000000e+01, -3.0057043872e-03, 3.9810979545e-01, 1.1565982099e-05, 4.1678598215e-05
2.0070000000e+01, -3.0184611860e-03, 4.0397279025e-01, 9.2390981266e-06, 4.1473284924e-05
2.0071000000e+01, -3.0178726213e-03, 4.0975400191e-01, 1.3003175141e-06, 4.9343627772e-05
2.0072000000e+01, -3.0127466329e-03, 4.1549853094e-01, 1.4782557002e-05, 4.5305799702e-05
2.0073000000e+01, -2.9798554444e-03, 4.2120884108e-01, 8.0072183763e-06, 4.3731731132e-05
2.0074000000e+01, -3.0485943327e-03, 4.2688048389e-01, 7.3912785012e-06, 4.4210795480e-05
2.0075000000e+01, -3.0489775842e-03, 4.3256410331e-01, 9.7866002378e-06, 4.9891129883e-05
2.0076000000e+01, -3.0468697011e-03, 4.3817045649e-01, 7.1175274456e-06, 5.2491764912e-05
2.0077000000e+01, -3.0643555493e-03, 4.4371329942e-01, 4.1062658340e-06, 4.5032048646e-05
2.0078000000e+01, -3.0400259249e-03, 4.4934880709e-01, 6.9122141539e-06, 4.2705164674e-05
2.0079000000e+01, -3.0279877225e-03, 4.5500162952e-01, 6.8437763900e-06, 4.9959567647e-05
2.0080000000e+01, -3.0211986965e-03, 4.6057814383e-01, 1.9573200476e-05, 4.1473284924e-05
2.0081000000e+01, -3.0417916191e-03, 4.6610983141e-01, 7.9387806124e-06, 3.8872649895e-05
2.0082000000e+01, -3.0180368719e-03, 4.7173698967e-01, -1.4371930419e-06, 4.2910477966e-05
2.0083000000e+01, -3.0055606679e-03, 4.7733013437e-01, 1.2524110794e-05, 5.1054571870e-05
2.0084000000e+01, -3.0259140583e-03, 4.8284101687e-01, 4.5853301813e-06, 5.0301756467e-05
2.0085000000e+01, -3.0268448119e-03, 4.8832739865e-01, 5.5434588759e-06, 4.5921739577e-05
2.0086000000e+01, -3.0284325680e-03, 4.9380953729e-01, 1.0060351293e-05, 4.7769559202e-05
2.0087000000e+01, -3.0268584994e-03, 4.9927620899e-01, 1.5056308058e-05, 4.2978915729e-05
2.0088000000e+01, -3.0179205277e-03, 5.0467307418e-01, 6.5015875705e-06, 4.5100486410e-05
2.0089000000e+01, -3.0039660680e-03, 5.0998240746e-01, 4.8590812369e-06, 4.5579550758e-05
2.0090000000e+01, -2.9972386360e-03, 5.1534197407e-01, 6.0225232232e-06, 3.9830778590e-05
2.0091000000e+01, -3.0490802408e-03, 5.2073705987e-01, 7.5965917929e-06, 4.2499851382e-05
2.0092000000e+01, -3.0353105631e-03, 5.2616766487e-01, 8.6231582515e-06, 4.1747035979e-05
2.0093000000e+01, -3.0029395016e-03, 5.3146481624e-01, -4.1062658340e-07, 4.1336409396e-05
2.0094000000e+01, -3.0374800401e-03, 5.3670509582e-01, 1.6904127683e-05, 4.3047353493e-05
2.0095000000e+01, -3.0134857607e-03, 5.4194256945e-01, 2.7375105560e-06, 4.8453936841e-05
2.0096000000e+01, -2.9920578974e-03, 5.4718846093e-01, -2.7375105560e-06, 4.1678598215e-05
2.0097000000e+01, -3.0028163136e-03, 5.5240923575e-01, 4.2431413618e-06, 4.8522374605e-05
2.0098000000e+01, -3.0119869737e-03, 5.5764123436e-01, 1.1976608683e-05, 4.9480503300e-05
2.0099000000e+01, -3.0110904391e-03, 5.6285345446e-01, 7.5281540290e-06, 4.3115791257e-05
2.0100000000e+01, -3.0287816006e-03, 5.6805486139e-01, 1.1429106571e-05, 4.1199533868e-05
2.0101000000e+01, -3.0076480196e-03, 5.7317592239e-01, 1.0813166696e-05, 4.7701121439e-05
2.0102000000e+01, -2.9937551539e-03, 5.7820876711e-01, 5.4750211120e-06, 4.8180185786e-05
2.0103000000e+01, -3.0062997957e-03, 5.8327350383e-01, 7.2544029734e-06, 4.6674554980e-05
2.0104000000e+01, -3.0199120666e-03, 5.8831764078e-01, 4.5853301813e-06, 4.3457980077e-05
2.0105000000e+01, -3.0084282101e-03, 5.9343904396e-01, 8.2809694320e-06, 5.1328322925e-05
2.0106000000e+01, -3.0355706266e-03, 5.9849461002e-01, 8.4862827237e-06, 4.8248623550e-05
2.0107000000e+01, -3.0024330621e-03, 6.0345169414e-01, 5.4065833481e-06, 5.8172099315e-05
2.0108000000e+01, -3.0128903522e-03, 6.0852628589e-01, 4.5853301813e-06, 5.0370194231e-05
2.0109000000e+01, -3.0292811962e-03, 6.1361798709e-01, 6.5700253344e-06, 4.6811430508e-05
2.0110000000e+01, -3.0338802138e-03, 6.1854790141e-01, 3.8325147784e-06, 4.2773602438e-05
2.0111000000e+01, -3.0494703361e-03, 6.2343333119e-01, 5.8856476954e-06, 5.0986134106e-05
2.0112000000e+01, -3.0373500084e-03, 6.2837720681e-01, 9.5128491822e-06, 3.9009525423e-05
2.0113000000e+01, -3.0379043543e-03, 6.3324053119e-01, 1.8478196253e-06, 4.3115791257e-05
2.0114000000e+01, -3.0610842243e-03, 6.3810084431e-01, 7.4597162651e-06, 4.4963610883e-05
2.0115000000e+01, -3.0471023895e-03, 6.4288279618e-01, 7.9387806124e-06, 4.3594855605e-05
2.0116000000e+01, -2.9864870636e-03, 6.4759104059e-01, 3.0796993755e-06, 4.4484546535e-05
2.0117000000e+01, -3.0158331760e-03, 6.5228758214e-01, -2.1215706809e-06, 5.0233318703e-05
2.0118000000e+01, -2.9980530454e-03, 6.5701800038e-01, 8.2809694320e-06, 4.1199533868e-05
2.0119000000e+01, -3.0061629202e-03, 6.6180802791e-01, 1.4371930419e-06, 4.4142357716e-05
2.0120000000e+01, -3.0181053097e-03, 6.6647288277e-01, 2.5321972643e-06, 4.5237361938e-05
2.0121000000e+01, -3.0283778178e-03, 6.7108853089e-01, 7.2544029734e-06, 4.1610160451e-05
2.0122000000e+01, -3.0362550042e-03, 6.7566167914e-01, 7.5965917929e-06, 5.2012700564e-05
2.0123000000e+01, -3.0045204139e-03, 6.8024762527e-01, 1.1223793280e-05, 4.3457980077e-05
2.0124000000e+01, -3.0443101288e-03, 6.8483103919e-01, 6.0909609871e-06, 3.6545765923e-05
2.0125000000e+01, -3.0402654570e-03, 6.8938009736e-01, 1.2660986322e-05, 4.9548941064e-05
2.0126000000e+01, -3.0229780783e-03, 6.9387899064e-01, 5.1328322925e-06, 4.4073919952e-05
2.0127000000e+01, -3.0283435989e-03, 6.9841990471e-01, 1.3824428308e-05, 4.5237361938e-05
2.0128000000e+01, -3.0412509608e-03, 7.0287814597e-01, 1.3071612905e-05, 3.7161705798e-05
2.0129000000e+01, -3.0359401905e-03, 7.0730586398e-01, 1.0470977877e-05, 5.2012700564e-05
2.0130000000e+01, -3.0279329723e-03, 7.1167794209e-01, 2.4637595004e-06, 4.0309842937e-05
2.0131000000e+01, -3.0377469474e-03, 7.1597117989e-01, 3.4903259589e-06, 4.6811430508e-05
2.0132000000e+01, -3.0592021858e-03, 7.2029384594e-01, 7.1175274456e-06, 4.2636726910e-05
2.0133000000e+01, -3.0234502989e-03, 7.2465579526e-01, 1.3003175141e-05, 4.4758297591e-05
2.0134000000e+01, -3.0326757092e-03, 7.2896874314e-01, 3.6956392506e-06, 4.2499851382e-05
2.0135000000e+01, -3.0152856739e-03, 7.3328292290e-01, 6.5700253344e-06, 4.5716426285e-05
2.0136000000e+01, -3.0339007452e-03, 7.3751360859e-01, 1.0128789057e-05, 5.5366150995e-05
2.0137000000e+01, -3.0205074751e-03, 7.4170460037e-01, 6.0909609871e-06, 4.4142357716e-05
2.0138000000e+01, -3.0300203241e-03, 7.4591133284e-01, 6.3647120427e-06, 4.5990177341e-05
2.0139000000e+01, -3.0374389775e-03, 7.5002909622e-01, 3.0796993755e-06, 4.9069876717e-05
2.0140000000e+01, -3.0334422122e-03, 7.5414111083e-01, 6.2278365149e-06, 4.6537679452e-05
2.0141000000e+01, -3.0415247119e-03, 7.5827461489e-01, 1.4645681475e-05, 4.6058615105e-05
2.0142000000e+01, -3.0458020720e-03, 7.6231155327e-01, 2.6006350282e-06, 4.6879868272e-05
2.0143000000e+01, -3.0237582688e-03, 7.6640830626e-01, 3.9009525423e-06, 4.1336409396e-05
2.0144000000e+01, -3.0494634923e-03, 7.7040301854e-01, 1.1634419863e-06, 4.4689859827e-05
2.0145000000e+01, -3.0248874919e-03, 7.7438924453e-01, 1.5261621350e-05, 5.0028005411e-05
2.0146000000e+01, -3.0164217407e-03, 7.7830607464e-01, 1.0950042224e-06, 4.6263928397e-05
2.0147000000e+01, -3.0211850090e-03, 7.8212907657e-01, -4.1062658340e-07, 4.5032048646e-05
2.0148000000e+01, -3.0333874620e-03, 7.8590574613e-01, 6.2278365149e-06, 4.6263928397e-05
2.0149000000e+01, -3.0086882736e-03, 7.8982141279e-01, 1.3071612905e-05, 4.9548941064e-05
2.0150000000e+01, -3.0214245411e-03, 7.9361430210e-01, 4.3115791257e-06, 4.0788907285e-05
2.0151000000e+01, -3.0288021319e-03, 7.9744585875e-01, 8.2125316681e-06, 4.3526417841e-05
2.0152000000e+01, -3.0131367281e-03, 8.0124771341e-01, 8.2125316681e-06, 3.7777645673e-05
2.0153000000e+01, -3.0245110842e-03, 8.0493459263e-01, 4.0378280701e-06, 4.5442675230e-05
2.0154000000e+01, -3.0055401365e-03, 8.0863112157e-01, 1.1702857627e-05, 4.4142357716e-05
2.0155000000e+01, -3.0140606379e-03, 8.1226865716e-01, 1.0744728932e-05, 4.7085181563e-05
2.0156000000e+01, -2.9897720762e-03, 8.1607454965e-01, 7.7334673207e-06, 4.2568289146e-05
2.0157000000e+01, -3.0124044441e-03, 8.1970195645e-01, 5.4750211120e-06, 4.3047353493e-05
2.0158000000e+01, -3.0198299413e-03, 8.2322472191e-01, 4.6537679452e-06, 4.3594855605e-05
2.0159000000e+01, -3.0376579783e-03, 8.2677958468e-01, 1.1908170919e-05, 5.2902391495e-05
2.0160000000e+01, -3.0098859344e-03, 8.3021221760e-01, 8.2809694320e-06, 4.6948306036e-05
2.0161000000e+01, -3.0492650228e-03, 8.3371479392e-01, 1.2181921974e-05, 4.6742992744e-05
2.0162000000e+01, -3.0121033179e-03, 8.3713579242e-01, 6.7069008622e-06, 4.4689859827e-05
2.0163000000e+01, -3.0450697879e-03, 8.4050587323e-01, 8.9653470710e-06, 3.9214838715e-05
2.0164000000e+01, -3.0682291267e-03, 8.4384652580e-01, 4.2431413618e-06, 4.5374237466e-05
2.0165000000e+01, -3.0356664394e-03, 8.4714317289e-01, -3.8325147784e-06, 4.4347671007e-05
2.0166000000e+01, -3.0277960968e-03, 8.5036091123e-01, 1.0060351293e-05, 4.6674554980e-05
2.0167000000e+01, -3.0154567683e-03, 8.5354059818e-01, 5.0643945286e-06, 5.6118966398e-05
2.0168000000e+01, -3.0075179879e-03, 8.5681438706e-01, 7.8019050846e-06, 4.1541722688e-05
2.0169000000e+01, -3.0084418977e-03, 8.6003746355e-01, 4.4484546535e-06, 4.6879868272e-05
2.0170000000e+01, -3.0212602905e-03, 8.6321058047e-01, 1.0676291168e-05, 4.9754254356e-05
2.0171000000e+01, -3.0254213064e-03, 8.6639813776e-01, 5.6803344037e-06, 4.6674554980e-05
2.0172000000e+01, -3.0302667000e-03, 8.6950671787e-01, 6.5700253344e-06, 4.0720469521e-05
2.0173000000e+01, -2.9902511405e-03, 8.7256458560e-01, 4.3115791257e-06, 4.2362975854e-05
2.0174000000e+01, -3.0237240499e-03, 8.7552684578e-01, 7.8019050846e-06, 3.8598898840e-05
2.0175000000e+01, -3.0441869408e-03, 8.7848363093e-01, 5.8856476954e-06, 4.2089224799e-05
2.0176000000e+01, -2.9978135132e-03, 8.8146423242e-01, 5.1328322925e-06, 5.1875825037e-05
2.0177000000e+01, -3.0154636121e-03, 8.8440096531e-01, 4.1747035979e-06, 4.2362975854e-05
2.0178000000e+01, -3.0082708033e-03, 8.8728787550e-01, 7.3228407373e-06, 4.5032048646e-05
2.0179000000e+01, -3.0085445543e-03, 8.9009019662e-01, -1.1634419863e-06, 4.4347671007e-05
2.0180000000e+01, -3.0116790038e-03, 8.9289689776e-01, 6.6384630983e-06, 4.5511112994e-05
2.0181000000e+01, -2.9932350269e-03, 8.9568080912e-01, 8.8284715432e-06, 4.8043310258e-05
2.0182000000e+01, -2.9892724805e-03, 8.9840586400e-01, 1.5056308058e-06, 3.9077963187e-05
2.0183000000e+01, -2.9813884503e-03, 9.0113393014e-01, 3.0796993755e-06, 4.4826735355e-05
2.0184000000e+01, -3.0089209620e-03, 9.0379075258e-01, 8.8284715432e-06, 4.2636726910e-05
